Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
Tampa,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",2025940.28,2312145.62,0.141270373,2468116.96,2161730.57,-0.124137711,1.218257510,0.934945685,-0.232554959
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",3224537.66,4669501.31,0.448114987,4181141.94,3782766.99,-0.095278983,1.296664012,0.810100852,-0.375242280
California,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",24956899.23,33950926.00,0.360382381,36952674.18,39076519.88,0.057474750,1.480659670,1.150970665,-0.222663595
"Great Lakes",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",17488878.27,21752467.24,0.243788590,21579613.01,20627812.07,-0.044106488,1.233904924,0.948297581,-0.231466248
Midsouth,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",16137804.98,20017253.68,0.240395066,20673839.35,20257262.27,-0.020149962,1.281081248,1.011990086,-0.210050036
Northeast,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",21180704.21,28639919.94,0.352170337,30585898.29,32336721.55,0.057242826,1.444045391,1.129078629,-0.218114170
Plains,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",7639617.45,10853386.36,0.420671445,10683197.90,10200393.10,-0.045192910,1.398394353,0.939835067,-0.327918433
"South Central",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",29184782.27,35756720.77,0.225183743,28706050.23,27450384.11,-0.043742211,0.983596518,0.767698590,-0.219498468
Southeast,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",20012695.00,24705598.28,0.234496317,22450753.85,22427255.13,-0.001046678,1.121825614,0.907780288,-0.190800890
"Total U.S.",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",162566247.60,211703950.40,0.302262638,206606680.00,208579447.70,0.009548421,1.270907603,0.985241169,-0.224773566
West,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",25964865.94,36027677.92,0.387554937,34974652.96,36203099.68,0.035123914,1.346999173,1.004869083,-0.253994284
Albany,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",451180.07,616598.95,0.366636053,604398.52,662186.89,0.095613024,1.339594898,1.073934508,-0.198313976
Atlanta,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",3043003.05,3931793.19,0.292076651,3529022.27,3291415.13,-0.067329453,1.159716968,0.837128244,-0.278161597
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",4102721.05,4481203.66,0.092251607,5772472.49,5272578.92,-0.086599559,1.406986344,1.176598816,-0.163745390
Boise,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",416091.50,573237.51,0.377671762,649105.99,663735.29,0.022537614,1.560007811,1.157871351,-0.257778491
Boston,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",2644501.16,3567245.10,0.348929301,3964734.12,4580133.96,0.155218439,1.499237051,1.283941482,-0.143603421
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",694680.91,910480.85,0.310646135,925619.90,932717.94,0.007668418,1.332438947,1.024423457,-0.231166681
Charlotte,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1234425.75,1572330.70,0.273734528,1695595.49,1803780.35,0.063803461,1.373590506,1.147201635,-0.164815401
Chicago,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",3320143.53,4273340.05,0.287094974,4937132.78,5256383.22,0.064663126,1.487023900,1.230040942,-0.172816965
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1474167.78,1653470.77,0.121629975,1691490.19,1443172.19,-0.146804280,1.147420404,0.872813851,-0.239325144
Columbus,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1072647.89,1234078.96,0.150497728,1139395.67,1021548.29,-0.103429724,1.062227112,0.827781952,-0.220710955
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",6447126.45,8033633.56,0.246079726,6106817.12,5901395.52,-0.033638080,0.947215347,0.734586097,-0.224478257
Denver,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",3488392.80,4458513.96,0.278099748,4841281.42,4750060.32,-0.018842346,1.387825769,1.065390927,-0.232330923
Detroit,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",2252376.59,2717787.01,0.206630819,2523091.61,2189956.72,-0.132034401,1.120190834,0.805786735,-0.280670123
"Grand Rapids",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",667828.99,882707.35,0.321756562,1023924.85,1003552.67,-0.019896167,1.533214139,1.136903040,-0.258483853
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1355191.28,1778108.93,0.312072293,1657586.29,1797497.14,0.084406375,1.223138250,1.010903837,-0.173516291
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1352683.69,1809075.11,0.337397001,2018415.83,2410114.96,0.194062653,1.492156551,1.332235984,-0.107174121
Houston,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",5964057.69,6995797.39,0.172992911,5333350.53,5371571.93,0.007166489,0.894248649,0.767828402,-0.141370353
Indianapolis,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1088010.25,1392881.15,0.280209584,1197117.14,1051385.27,-0.121735681,1.100281123,0.754827697,-0.313968330
Jacksonville,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",895398.09,993030.18,0.109037635,985216.54,965496.95,-0.020015488,1.100311192,0.972273521,-0.116364963
"Las Vegas",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1278332.96,1961660.54,0.534545851,1696465.96,1879872.85,0.108111152,1.327092403,0.958306910,-0.277889838
"Los Angeles",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",11849587.88,16054371.44,0.354846397,16129937.32,17482437.81,0.083850325,1.361223486,1.088951871,-0.200019775
Louisville,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",484777.24,655569.97,0.352311775,619622.17,571396.85,-0.077830204,1.278158541,0.871603149,-0.318079002
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",3424871.94,4028374.76,0.176211791,3843240.45,3859986.15,0.004357182,1.122155957,0.958199368,-0.146108558
Nashville,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1151845.96,1371426.01,0.190633173,1326832.03,1187670.86,-0.104882281,1.151917944,0.866011620,-0.248200252
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1306563.81,1722652.60,0.318460367,1353251.77,1433918.36,0.059609447,1.035733394,0.832389746,-0.196328176
"New York",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",7576981.04,10249473.12,0.352711993,11629518.81,11642645.99,0.001128781,1.534848609,1.135926291,-0.259909880
"Northern New England",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",2162696.29,2864030.32,0.324286879,3040223.48,2978820.49,-0.020196867,1.405756090,1.040079942,-0.260127735
Orlando,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1962626.23,2508193.24,0.277978049,2113232.98,2259911.09,0.069409342,1.076737357,0.901011554,-0.163202105
Philadelphia,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",2334303.58,3031810.19,0.298807154,3191523.71,3092846.68,-0.030918470,1.367227355,1.020132029,-0.253868038
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",5072698.00,6200778.82,0.222382807,5123685.32,4962809.40,-0.031398478,1.010051322,0.800352592,-0.207611955
Pittsburgh,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",558719.39,696791.42,0.247122317,707674.05,765304.08,0.081435839,1.266600126,1.098325924,-0.132855034
Portland,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",2298091.23,3538089.23,0.539577360,3567786.29,3858719.04,0.081544332,1.552499850,1.090622307,-0.297505692
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1680117.83,2121282.64,0.262579685,2160870.75,2196284.24,0.016388528,1.286142383,1.035356722,-0.194990590
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1310844.25,1665000.42,0.270174103,1581812.72,1553284.12,-0.018035384,1.206712941,0.932903140,-0.226905498
Roanoke,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",832956.70,1068060.38,0.282251983,979749.81,933364.07,-0.047344475,1.176231382,0.873886989,-0.257044997
Sacramento,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1890007.31,2600249.62,0.375788129,3085160.04,3105873.05,0.006713755,1.632353496,1.194451881,-0.268263961
"San Diego",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",2056574.55,3140620.64,0.527112470,3158648.25,3440927.65,0.089367153,1.535878313,1.095620275,-0.286649036
"San Francisco",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",3692064.83,4701300.46,0.273352630,6259202.53,6259587.71,6.150500000,1.695312195,1.331458766,-0.214623259
Seattle,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",2189231.07,3096507.78,0.414427112,4102483.57,4190649.52,0.021490872,1.873938127,1.353347002,-0.277805930
"South Carolina",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1793424.22,2485344.90,0.385809823,2236384.42,2465265.62,0.102344301,1.246991311,0.991920928,-0.204548645
Spokane,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",351836.38,538579.48,0.530766887,566237.94,631711.42,0.115628917,1.609378598,1.172921441,-0.271196074
"St. Louis",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",847987.07,1084121.37,0.278464505,1110354.67,1025346.34,-0.076559619,1.309400472,0.945785563,-0.277695722
Syracuse,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",318909.46,416775.50,0.306877193,432835.08,441290.38,0.019534692,1.357234997,1.058820348,-0.219869551
Tampa,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",2142073.96,2538142.16,0.184899405,2226453.50,2210341.55,-0.007236598,1.039391516,0.870850177,-0.162153852
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",3268452.46,4800684.01,0.468794198,3717653.37,3766062.83,0.013021510,1.137435351,0.784484632,-0.310303982
California,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",25847070.35,31198185.31,0.207029845,32683589.57,35134885.19,0.075000808,1.264498805,1.126183617,-0.109383407
"Great Lakes",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",16794877.00,19597232.44,0.166857753,20213773.33,19158537.45,-0.052203805,1.203567810,0.977614442,-0.187736301
Midsouth,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",14665534.41,18967915.42,0.293366807,19018064.27,18644874.33,-0.019622919,1.296786311,0.982969078,-0.241996103
Northeast,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",19905651.98,26235935.17,0.318014361,27077388.10,29630716.41,0.094297437,1.360286422,1.129394329,-0.169737850
Plains,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",7590329.51,9213014.92,0.213783263,9956286.73,9092306.92,-0.086777313,1.311706786,0.986898100,-0.247622937
"South Central",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",28423392.31,33295268.57,0.171403758,27382042.92,24887113.94,-0.091115516,0.963362945,0.747466983,-0.224106567
Southeast,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",21756717.69,23648579.17,0.086955280,23748914.44,21331118.22,-0.101806599,1.091566972,0.902004220,-0.173661128
"Total U.S.",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",162108803.30,196856855.30,0.214350185,192472906.90,191656963.40,-0.004239264,1.187306938,0.973585416,-0.180005284
West,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",27125229.64,34700724.04,0.279278535,32392847.13,33777410.92,0.042742887,1.194196236,0.973392108,-0.184897692
Albany,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",501014.34,535721.56,0.069273905,532362.54,616526.12,0.158094482,1.062569467,1.150833131,0.083066253
Atlanta,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",3037403.30,3743484.82,0.232462222,3502949.65,3043743.15,-0.131091379,1.153271168,0.813077466,-0.294981537
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",3704975.77,4400537.26,0.187737123,5319910.69,4912880.33,-0.076510751,1.435882721,1.116427391,-0.222480099
Boise,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",397725.00,560817.72,0.410064039,567223.49,612882.81,0.080496173,1.426170067,1.092837812,-0.233725460
Boston,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2697981.87,3377940.88,0.252025048,3872527.46,4519047.58,0.166950429,1.435342284,1.337811330,-0.067949614
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",671045.62,857085.58,0.277238916,898827.32,883151.33,-0.017440491,1.339442943,1.030412074,-0.230715963
Charlotte,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1140823.79,1659634.25,0.454768269,1541648.69,1697147.47,0.100865250,1.351346898,1.022603306,-0.243271060
Chicago,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",3342840.84,4139894.76,0.238436096,4516316.90,4865403.59,0.077294552,1.351041559,1.175248134,-0.130116964
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1420112.45,1529981.66,0.077366556,1633844.44,1361950.82,-0.166413407,1.150503568,0.890174605,-0.226273929
Columbus,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1021650.06,1164835.18,0.140150846,1117925.56,956788.43,-0.144139409,1.094235300,0.821393830,-0.249344423
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",6049988.71,7271002.90,0.201820904,5713405.29,5144873.73,-0.099508355,0.944366273,0.707587908,-0.250727257
Denver,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",3581200.81,4488909.55,0.253464910,4494810.68,4414298.85,-0.017912174,1.255112717,0.983378881,-0.216501540
Detroit,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2102833.35,2359712.75,0.122158706,2454688.45,2101855.23,-0.143738494,1.167324291,0.890725038,-0.236951509
"Grand Rapids",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",672001.13,759804.07,0.130658917,929408.07,955484.81,0.028057363,1.383045398,1.257541053,-0.090744921
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1258002.33,1601716.76,0.273222411,1473560.46,1617218.26,0.097490265,1.171349548,1.009678053,-0.138021562
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1242812.28,1651343.78,0.328715371,1812759.00,2080999.89,0.147973829,1.458594374,1.260185744,-0.136027283
Houston,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",5948598.28,6674532.79,0.122034549,5329468.54,5041108.14,-0.054106783,0.895920062,0.755275058,-0.156983876
Indianapolis,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1051291.68,1192829.13,0.134631951,1131020.56,982184.56,-0.131594425,1.075838972,0.823407591,-0.234636770
Jacksonville,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1010501.27,968762.65,-0.041304866,1088216.75,935609.19,-0.140236364,1.076907850,0.965777520,-0.103193908
"Las Vegas",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1491329.16,1890355.49,0.267564224,1652258.17,1758969.05,0.064584871,1.107909786,0.930496438,-0.160133388
"Los Angeles",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",11686819.91,14534672.69,0.243680728,14405662.37,15374797.71,0.067274612,1.232641769,1.057801441,-0.141841963
Louisville,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",483786.20,548351.18,0.133457672,615656.97,516945.29,-0.160335519,1.272580677,0.942726685,-0.259200849
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",3981690.96,4062355.64,0.020258900,4274407.16,3917340.68,-0.083535907,1.073515550,0.964302741,-0.101733793
Nashville,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1115940.04,1266061.32,0.134524504,1299237.65,1086484.77,-0.163752090,1.164253995,0.858161254,-0.262908903
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1341860.65,1540947.78,0.148366472,1317487.57,1256912.93,-0.045977390,0.981836355,0.815675227,-0.169235054
"New York",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",6705064.01,9585048.85,0.429523840,10024877.50,10708097.02,0.068152406,1.495120328,1.117166661,-0.252791471
"Northern New England",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2203307.56,2575241.65,0.168807159,2660328.78,2775743.13,0.043383491,1.207425068,1.077857346,-0.107309120
Orlando,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2209484.34,2414484.63,0.092781961,2333998.56,2176998.97,-0.067266361,1.056354425,0.901641262,-0.146459521
Philadelphia,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2208048.24,2854114.74,0.292596189,2824920.48,2855248.61,0.010735923,1.279374440,1.000397276,-0.218057478
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",5195109.90,5876715.01,0.131201288,4870011.27,4681429.54,-0.038723058,0.937422184,0.796606528,-0.150215835
Pittsburgh,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",575682.82,640668.12,0.112883862,704240.58,711680.43,0.010564359,1.223313525,1.110841023,-0.091940864
Portland,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2415117.09,3205778.91,0.327380326,3326822.27,3634581.65,0.092508513,1.377499370,1.133759299,-0.176943871
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1467086.01,2175977.07,0.483196660,1875453.48,2088079.00,0.113372857,1.278352780,0.959605241,-0.249342392
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1177595.28,1520336.54,0.291051829,1481200.81,1409993.70,-0.048073907,1.257818229,0.927422096,-0.262673991
Roanoke,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",743291.07,936656.64,0.260147845,921654.17,842828.44,-0.085526364,1.239964002,0.899826472,-0.274312423
Sacramento,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1938386.78,2395205.81,0.235669700,2645824.97,2762424.68,0.044069321,1.364962348,1.153314120,-0.155057924
"San Diego",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2091025.75,2962204.05,0.416627246,2781126.53,3188809.62,0.146589192,1.330029786,1.076498974,-0.190620402
"San Francisco",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",4231885.25,4385432.56,0.036283429,5590445.79,5836419.76,0.043998990,1.321029626,1.330865241,0.007445416
Seattle,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2273907.87,2928286.80,0.287777240,3664649.07,3861609.70,0.053746109,1.611608420,1.318726602,-0.181732619
"South Carolina",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1827148.10,2350116.86,0.286221330,2221406.05,2245402.50,0.010802370,1.215777774,0.955442914,-0.214130301
Spokane,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",360394.56,531685.75,0.475287946,507173.79,603488.70,0.189905141,1.407273711,1.135047723,-0.193442104
"St. Louis",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",757712.28,950856.74,0.254904751,1030338.20,913171.28,-0.113716952,1.359801375,0.960366837,-0.293744767
Syracuse,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",327348.97,373388.57,0.140643791,406658.45,410715.09,0.009975546,1.242278080,1.099966959,-0.114556574
Tampa,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2488841.51,2360280.98,-0.051654768,2538397.33,2134803.14,-0.158995672,1.019911200,0.904469916,-0.113187583
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",3338592.48,4635738.43,0.388530783,3414934.85,3547384.42,0.038785387,1.022866633,0.765225319,-0.251881629
California,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",25940342.31,28476268.29,0.097759927,30126272.38,32701183.83,0.085470629,1.161367573,1.148366194,-0.011194887
"Great Lakes",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",15808948.41,19873207.89,0.257086011,17900163.67,19214822.27,0.073443943,1.132280478,0.966870692,-0.146085523
Midsouth,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",14338920.38,17598325.19,0.227311731,16640125.92,17415243.88,0.046581256,1.160486667,0.989596663,-0.147257189
Northeast,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",19827814.91,25383618.28,0.280202503,25879736.33,27855950.04,0.076361431,1.305223821,1.097398713,-0.159225647
Plains,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",8123269.32,9359048.77,0.152128337,8691773.19,8346933.05,-0.039674314,1.069984614,0.891856988,-0.166476811
"South Central",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",28011926.72,31375626.68,0.120080992,24135771.41,23131661.46,-0.041602563,0.861624823,0.737249385,-0.144349879
Southeast,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",21744835.55,23567848.03,0.083836572,21326433.72,20188675.80,-0.053349657,0.980758565,0.856619398,-0.126574645
"Total U.S.",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",160686089.50,189375511.60,0.178543284,174408307.60,180282377.70,0.033679990,1.085397673,0.951983581,-0.122917245
West,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",26890031.80,33741568.16,0.254798373,29708030.93,31427907.41,0.057892645,1.104797166,0.931429958,-0.156922206
Albany,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",433915.93,528222.93,0.217339336,500739.79,592338.05,0.182925867,1.154001859,1.121378903,-0.028269414
Atlanta,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",2977280.13,3583426.58,0.203590668,2989278.34,2881652.07,-0.036004098,1.004029923,0.804161047,-0.199066653
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",3536994.34,4197354.71,0.186700997,4725278.62,4670115.93,-0.011673955,1.335958773,1.112633135,-0.167165067
Boise,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",407709.76,517603.72,0.269539684,507486.54,555832.13,0.095264773,1.244725022,1.073856521,-0.137274095
Boston,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",2520433.08,3414488.77,0.354723042,3449386.72,4263592.44,0.236043618,1.368569056,1.248676662,-0.087604197
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",623412.27,865264.28,0.387948749,791505.51,874643.14,0.105037336,1.269634154,1.010839301,-0.203834193
Charlotte,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1133326.41,1405143.49,0.239840065,1352105.23,1546347.14,0.143658870,1.193041315,1.100490556,-0.077575485
Chicago,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",3185986.79,4620839.44,0.450363653,4211796.18,4928775.38,0.170231219,1.321975406,1.066640692,-0.193146342
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1247046.49,1393082.35,0.117105386,1279420.71,1335087.36,0.043509261,1.025960716,0.958369302,-0.065881093
Columbus,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",955420.22,1097945.36,0.149175344,906047.46,951147.81,0.049777028,0.948323514,0.866297946,-0.086495343
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",6059871.98,6939532.74,0.145161608,4933664.36,4900402.35,-0.006741847,0.814153232,0.706157393,-0.132648051
Denver,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",3451208.75,4317243.42,0.250936623,3921213.13,4136048.29,0.054787932,1.136185439,0.958029902,-0.156801462
Detroit,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1974810.05,2372511.35,0.201387116,2211895.13,2180288.01,-0.014289611,1.120054625,0.918978959,-0.179523089
"Grand Rapids",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",627048.32,873842.46,0.393580737,918711.34,978871.24,0.065482919,1.465136435,1.120191894,-0.235435099
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1301698.65,1572083.89,0.207717232,1403546.51,1575758.46,0.122697715,1.078242272,1.002337388,-0.070396873
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1347558.07,1573146.29,0.167405194,1836661.64,1984938.99,0.080731990,1.362955468,1.261763768,-0.074244319
Houston,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",6008102.06,6028237.30,0.003351348,4811669.96,4591359.15,-0.045786767,0.800863553,0.761642072,-0.048973986
Indianapolis,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",965320.52,1093174.82,0.132447511,964757.78,957233.74,-0.007798890,0.999417043,0.875645617,-0.123843622
Jacksonville,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1003448.01,1003304.87,-0.000142648,983051.22,892373.01,-0.092241592,0.979673297,0.889433548,-0.092112084
"Las Vegas",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1361455.66,1852368.54,0.360579411,1451869.10,1614425.59,0.111963599,1.066409390,0.871546647,-0.182727895
"Los Angeles",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",12434600.72,13430257.33,0.080071458,13575108.59,14803803.39,0.090510863,1.091720506,1.102272505,0.009665477
Louisville,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",486511.30,564157.95,0.159598862,504424.29,492734.77,-0.023173983,1.036819268,0.873398611,-0.157617303
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",4133252.00,4087395.22,-0.011094601,4059928.19,3671635.11,-0.095640381,0.982260019,0.898282381,-0.085494306
Nashville,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1079834.98,1260078.84,0.166917967,1069207.53,1059436.15,-0.009138899,0.990158265,0.840769733,-0.150873388
