Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",4994531.38,4514546.71,-0.096102043,3208841.68,3719300.05,0.159078702,0.642471022,0.823847950,0.282311453
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",4653196.47,4408719.90,-0.052539490,3357584.53,3861777.14,0.150165277,0.721565176,0.875940687,0.213945346
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",4027774.55,4151273.65,0.030661870,3426280.12,3860548.31,0.126746260,0.850663332,0.929967195,0.093225909
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",4320313.17,3930688.27,-0.090184411,3722138.29,3749500.50,0.007351207,0.861543630,0.953904315,0.107203723
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",4616687.83,2996373.65,-0.350968972,3533739.15,3501106.57,-0.009234575,0.765427354,1.168447924,0.526530137
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",3026861.02,2844725.31,-0.060173133,3474113.46,3613082.74,0.040001365,1.147761142,1.270098989,0.106588246
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",2552001.23,3753631.07,0.470857861,3106573.78,3677877.83,0.183901652,1.217308888,0.979818677,-0.195094452
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",3866797.59,4906214.44,0.268805601,3191079.31,3469116.76,0.087129596,0.825251189,0.707086248,-0.143186636
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",4173941.41,4414983.37,0.057749244,2908083.75,3183103.77,0.094570873,0.696723663,0.720977522,0.034811303
Pittsburgh,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",381644.22,627614.46,0.644501415,485076.05,689238.33,0.420887158,1.271016367,1.098187460,-0.135976932
Pittsburgh,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",369548.45,494074.82,0.336968996,451492.87,592327.30,0.311930574,1.221742021,1.198861541,-0.018727750
Pittsburgh,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",356833.00,538019.41,0.507762483,440766.11,659403.09,0.496038545,1.235216782,1.225612083,-0.007775719
Pittsburgh,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",418930.63,496583.15,0.185358898,498184.29,672030.56,0.348959759,1.189180867,1.353309229,0.138017997
Pittsburgh,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",610822.62,759991.15,0.244209244,611084.44,833712.75,0.364316771,1.000428635,1.097003235,0.096533222
Pittsburgh,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",451307.98,561315.87,0.243753479,657968.08,742597.45,0.128622303,1.457913685,1.322958230,-0.092567520
Pittsburgh,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",469814.76,583810.80,0.242640397,641257.13,713525.05,0.112697258,1.364914823,1.222185424,-0.104570188
Pittsburgh,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",401294.23,523917.65,0.305569856,577355.58,662716.75,0.147848523,1.438733819,1.264925413,-0.120806506
Pittsburgh,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",376231.19,511753.28,0.360209609,511931.74,657186.69,0.283738902,1.360683945,1.284186571,-0.056219796
Pittsburgh,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",478888.67,487428.29,0.017832161,573593.61,667199.55,0.163192090,1.197759826,1.368815811,0.142813260
Pittsburgh,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",395979.93,420806.43,0.062696359,507941.16,641924.35,0.263776989,1.282744709,1.525462313,0.189217389
Pittsburgh,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",356232.80,445245.02,0.249870927,456223.87,571876.78,0.253500348,1.280690240,1.284409155,0.002903837
Pittsburgh,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",467463.13,537765.01,0.150390214,524371.83,610094.20,0.163476306,1.121739441,1.134499621,0.011375351
Plains,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",6842452.62,7793854.28,0.139043953,7607184.33,8758780.33,0.151382686,1.111762807,1.123806016,0.010832535
Plains,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",8185771.50,9824721.68,0.200219390,8078333.05,9255621.05,0.145734026,0.986874976,0.942074631,-0.045396171
Plains,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",7682676.15,6851614.14,-0.108173505,7839411.84,9144959.19,0.166536390,1.020401184,1.334716025,0.308030651
Plains,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",8168147.41,7599223.16,-0.069651565,8233635.76,10137272.33,0.231202427,1.008017528,1.333987977,0.323377759
Plains,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",9143204.76,8238522.39,-0.098945872,8846513.63,10859428.93,0.227537693,0.967550641,1.318128229,0.362335130
Plains,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",9222543.79,7950209.56,-0.137959142,9001620.44,11460329.13,0.273140676,0.976045291,1.441512836,0.476891338
Plains,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",8125656.67,8030745.97,-0.011680373,9267249.08,11379379.89,0.227913461,1.140492327,1.416976696,0.242425453
Plains,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",7340089.94,7334754.38,-0.000726907,9185986.39,10519514.84,0.145169870,1.251481448,1.434201378,0.146002907
Plains,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",7234969.97,6695342.42,-0.074586011,8748349.94,10239628.14,0.170463940,1.209175709,1.529365863,0.264800353
Plains,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",6000298.74,5578600.93,-0.070279469,8163467.94,9776627.94,0.197607195,1.360510250,1.752523269,0.288136763
Plains,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",4842169.83,5839478.49,0.205963173,7596497.33,8911657.83,0.173127225,1.568820921,1.526105087,-0.027227986
Plains,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",5266268.08,6441584.71,0.223178276,7306122.34,7871112.76,0.077331092,1.387343415,1.221921796,-0.119236244
Plains,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",6824680.33,7415556.51,0.086579320,7044961.39,8321136.53,0.181147216,1.032277125,1.122118956,0.087032667
Portland,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",2248691.93,2479703.41,0.102731493,2644753.31,2866339.29,0.083783232,1.176129676,1.155920211,-0.017183024
Portland,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",2393277.43,2677952.44,0.118947769,2528249.42,2798940.89,0.107066758,1.056396299,1.045179462,-0.010618020
Portland,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",2280089.01,2252868.07,-0.011938543,2543797.70,3006258.77,0.181799469,1.115657191,1.334414034,0.196078908
Portland,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",2502422.25,2217915.22,-0.113692655,2648915.08,3051808.57,0.152097549,1.058540412,1.375980715,0.299884916
Portland,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",2653976.37,2688382.60,0.012964030,2785727.85,3317304.26,0.190821372,1.049643049,1.233940534,0.175581103
Portland,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",2500741.69,2377082.25,-0.049449106,2754050.43,3332167.64,0.209915259,1.101293445,1.401788954,0.272856894
Portland,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",2167721.76,2666488.29,0.230087892,2763037.44,3336260.98,0.207461373,1.274627349,1.251181561,-0.018394230
Portland,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",2014841.63,2273318.93,0.128286658,2644204.91,3317752.49,0.254725940,1.312363647,1.459431163,0.112063083
Portland,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",2077454.72,2154072.98,0.036880833,2646875.53,3349189.80,0.265337097,1.274095413,1.554817237,0.220330300
Portland,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",2004702.44,1516014.69,-0.243770716,2727146.60,2860628.80,0.048945737,1.360374760,1.886940027,0.387073682
Portland,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",1521737.91,2296325.36,0.509015018,2611274.02,2886469.99,0.105387626,1.715981447,1.256995215,-0.267477386
Portland,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",1527023.85,2123448.98,0.390580101,2410344.76,2495202.29,0.035205557,1.578459145,1.175070517,-0.255558485
Portland,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",2207256.69,1994994.08,-0.096165802,2417455.55,2367634.60,-0.020608838,1.095230818,1.186787782,0.083596045
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",1191490.32,1270356.39,0.066191113,1178450.57,1551688.38,0.316719105,0.989055933,1.221459106,0.234974752
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",1290716.60,1419015.81,0.099401534,1270831.71,1614650.85,0.270546554,0.984593915,1.137866709,0.155671076
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",1217304.64,1205727.79,-0.009510232,1347083.72,1679034.26,0.246421611,1.106611834,1.392548363,0.258389184
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",1219576.21,1241113.39,0.017659561,1338268.27,1782510.69,0.331953189,1.097322381,1.436219047,0.308839656
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",1292161.14,1362806.46,0.054672221,1423479.10,1898683.78,0.333833268,1.101626613,1.393216011,0.264689864
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",1298194.03,1249346.63,-0.037627195,1463493.12,1752683.47,0.197602808,1.127330034,1.402880056,0.244427110
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",1253531.46,1253981.83,0.000359281,1494355.54,1600969.80,0.071344641,1.192116503,1.276708930,0.070959866
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",1222156.78,1192425.55,-0.024326854,1590811.52,1616462.90,0.016124714,1.301642757,1.355609078,0.041460163
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",1181066.00,1165254.93,-0.013387118,1535843.89,1815122.62,0.181840571,1.300387861,1.557704304,0.197876688
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",1122263.06,1099419.42,-0.020354978,1514763.72,1792061.77,0.183063567,1.349740336,1.630007382,0.207645158
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",991710.82,1065717.23,0.074624990,1420396.90,1668246.73,0.174493362,1.432269238,1.565374644,0.092933230
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",847316.36,1082955.15,0.278100130,1234312.48,1468430.01,0.189674441,1.456731557,1.355947206,-0.069185259
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",954773.84,1317248.65,0.379644681,1168998.51,1463986.76,0.252342708,1.224372161,1.111397427,-0.092271564
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",1118615.70,1151132.74,0.029069000,1071991.08,1343394.80,0.253177219,0.958319358,1.167019887,0.217777640
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",1202998.43,1225620.15,0.018804447,1079100.71,1367406.22,0.267172014,0.897009242,1.115685166,0.243783356
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",1122844.88,1074971.53,-0.042635765,1124522.33,1422469.68,0.264954587,1.001493929,1.323262654,0.321288743
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",1128036.29,1123851.31,-0.003709969,1131943.35,1435272.93,0.267972403,1.003463594,1.277102155,0.272694059
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",1219705.37,1270607.44,0.041733087,1200766.36,1529564.56,0.273823627,0.984472471,1.203805764,0.222792713
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",1192491.07,1121659.38,-0.059398088,1186174.37,1512283.72,0.274925305,0.994702937,1.348255760,0.355435587
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",1237508.29,1141301.75,-0.077742138,1251718.61,1408718.91,0.125427791,1.011483010,1.234308902,0.220296228
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",1122395.22,1044217.88,-0.069652239,1266486.48,1312291.77,0.036167216,1.128378362,1.256722179,0.113741828
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",1053438.20,924070.54,-0.122805173,1191060.04,1315797.29,0.104727928,1.130640639,1.423914337,0.259387189
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",970932.72,889416.49,-0.083956621,1196225.71,1333168.37,0.114478947,1.232037695,1.498924728,0.216622457
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",799085.67,931951.13,0.166271859,1053114.91,1247172.01,0.184269635,1.317899882,1.338237564,0.015431887
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",773652.14,850090.12,0.098801485,969968.41,1013895.24,0.045286867,1.253752636,1.192691476,-0.048702717
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",831562.11,1015750.50,0.221496852,958730.06,1057328.48,0.102842733,1.152926581,1.040933261,-0.097138293
Roanoke,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",608141.81,610382.03,0.003683713,620188.19,717113.36,0.156283482,1.019808505,1.174859882,0.152039698
Roanoke,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",659902.38,664301.17,0.006665819,647104.49,757987.48,0.171352528,0.980606389,1.141029874,0.163596206
Roanoke,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",651041.68,581277.47,-0.107157824,655802.58,771828.26,0.176921658,1.007312742,1.327813824,0.318174354
Roanoke,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",644316.77,603962.50,-0.062631103,640683.95,819075.45,0.278439159,0.994361748,1.356169381,0.363859162
Roanoke,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",712954.97,699140.29,-0.019376652,675163.49,860487.78,0.274488021,0.946993174,1.230779848,0.299671299
Roanoke,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",639269.70,619253.27,-0.031311401,668467.68,820198.57,0.226983136,1.045673962,1.324496147,0.266643519
Roanoke,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",627208.80,636918.34,0.015480554,676465.85,791238.33,0.169664854,1.078533735,1.242291641,0.151833828
Roanoke,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",592788.82,550200.56,-0.071843899,673752.95,709917.51,0.053676292,1.136581743,1.290288599,0.135236078
Roanoke,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",621535.17,536977.56,-0.136046380,700699.99,797710.01,0.138447298,1.127369816,1.485555579,0.317718071
Roanoke,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",556076.36,497351.84,-0.105605137,674453.60,777474.94,0.152747854,1.212879469,1.563229242,0.288857865
Roanoke,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",464694.07,590648.40,0.271047853,634571.10,774527.42,0.220552622,1.365567458,1.311317224,-0.039727246
Roanoke,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",413984.31,527065.89,0.273154265,570137.04,589535.07,0.034023452,1.377194802,1.118522525,-0.187825482
Roanoke,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",457796.45,617217.23,0.348235073,533159.83,621626.96,0.165929849,1.164622028,1.007144535,-0.135217684
Sacramento,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",1809346.26,2022144.82,0.117610744,2023724.44,2248564.77,0.111102246,1.118483778,1.111970195,-0.005823583
Sacramento,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",2102128.94,2186937.97,0.040344352,2224483.58,2369550.68,0.065213833,1.058205107,1.083501550,0.023905047
Sacramento,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",1783549.76,1549651.66,-0.131141898,2127390.47,2393389.62,0.125035415,1.192784478,1.544469433,0.294843671
Sacramento,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",1969852.08,1571138.69,-0.202407782,2193874.68,2423223.90,0.104540712,1.113725595,1.542336087,0.384843892
Sacramento,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",2032535.49,1774661.26,-0.126873175,2239527.06,2775244.36,0.239210014,1.101839093,1.563816387,0.419278366
Sacramento,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",2080332.35,1813738.02,-0.128149875,2483460.89,2906626.54,0.170393523,1.193780835,1.602561400,0.342425136
Sacramento,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",2033500.82,2011987.12,-0.010579637,2603613.91,3066572.41,0.177813807,1.280360393,1.524151114,0.190407890
Sacramento,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",1927363.40,1917521.82,-0.005106240,2613185.79,2778266.51,0.063172209,1.355834499,1.448883909,0.068628885
Sacramento,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",1811288.85,1456476.19,-0.195889606,2408254.53,2596891.17,0.078329196,1.329580608,1.782995965,0.341021338
Sacramento,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",1604813.01,1370298.71,-0.146131854,2266364.21,2303790.44,0.016513776,1.412229460,1.681232291,0.190480966
Sacramento,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",1108011.34,1473129.79,0.329525914,1894680.35,2230824.41,0.177414655,1.709982815,1.514343424,-0.114410150
Sacramento,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",1186588.58,1509467.52,0.272106900,1759280.66,1982043.58,0.126621593,1.482637445,1.313074679,-0.114365630
Sacramento,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",1782616.59,1931352.47,0.083436831,1869048.93,2150662.77,0.150672267,1.048486220,1.113552706,0.062057550
"San Diego",Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",2074646.06,2378295.16,0.146361881,1966407.13,2144700.95,0.090669840,0.947827761,0.901780816,-0.048581553
"San Diego",Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",2325317.65,2276259.27,-0.021097496,2114902.83,2085059.89,-0.014110785,0.909511365,0.916002811,0.007137290
"San Diego",Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",2095127.13,1721875.14,-0.178152430,2073001.47,2359052.91,0.137989019,0.989439467,1.370048766,0.384671637
"San Diego",Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",2134279.38,1699719.64,-0.203609586,2035126.89,2443464.24,0.200644663,0.953542872,1.437568986,0.507608130
"San Diego",Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",2222402.77,1981244.28,-0.108512504,2012450.94,2599731.36,0.291823472,0.905529352,1.312171036,0.449065161
"San Diego",Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",2175899.34,1961756.39,-0.098415835,2287833.61,2700522.95,0.180384333,1.051442761,1.376584251,0.309233656
"San Diego",Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",2123697.42,2029416.67,-0.044394625,2466908.18,2851849.00,0.156041811,1.161610009,1.405255531,0.209748125
"San Diego",Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",1887279.53,1923519.06,0.019201994,2559153.61,2738063.39,0.069909746,1.356001360,1.423465692,0.049752407
"San Diego",Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",2035009.49,1543486.13,-0.241533694,2353318.72,2614797.84,0.111110798,1.156416583,1.694085738,0.464944176
"San Diego",Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",1865671.35,1359748.29,-0.271174803,2426571.99,2428091.51,0.000626200,1.300642790,1.785691902,0.372930305
"San Diego",Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",1288446.93,1800579.04,0.397480174,2115065.48,2276456.12,0.076305269,1.641561969,1.264291136,-0.229824302
"San Diego",Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",1555659.36,1747348.65,0.123220607,1914812.14,2095504.19,0.094365419,1.230868524,1.199247895,-0.025689689
"San Diego",Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",1775492.79,2218327.29,0.249414981,1802410.13,2181779.35,0.210478855,1.015160490,0.983524550,-0.031163486
"San Francisco",Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",3280779.89,3741197.33,0.140337802,3993123.85,4310095.24,0.079379303,1.217126410,1.152063059,-0.053456527
"San Francisco",Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",3753374.70,4091142.86,0.089990525,4377204.28,4403952.49,0.006110798,1.166204983,1.076460207,-0.076954547
"San Francisco",Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",3080818.65,2600554.71,-0.155888416,4419731.61,4659135.78,0.054167128,1.434596486,1.791593064,0.248848077
"San Francisco",Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",3536192.25,2977080.05,-0.158111370,4413292.99,4824162.22,0.093098109,1.248035366,1.620434163,0.298388016
"San Francisco",Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",3729522.30,2982628.37,-0.200265307,4469951.84,5200202.20,0.163368731,1.198532005,1.743496526,0.454693340
"San Francisco",Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",3506823.22,2689227.16,-0.233144361,4986707.79,4974764.03,-0.002395119,1.422001475,1.849886132,0.300903104
"San Francisco",Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",3397205.46,3096570.10,-0.088494901,4997299.88,5196976.06,0.039956814,1.471003134,1.678300795,0.140922650
"San Francisco",Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",3595821.17,3182664.84,-0.114899020,4993084.97,4702518.11,-0.058193854,1.388579891,1.477541100,0.064066324
"San Francisco",Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",3446005.74,2596224.33,-0.246598954,4897431.99,4992397.63,0.019390905,1.421190897,1.922945399,0.353052150
"San Francisco",Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",3164882.73,2852106.64,-0.098827071,5023267.85,5007465.12,-0.003145906,1.587189251,1.755707536,0.106174033
"San Francisco",Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",2022519.67,3039586.23,0.502871035,4194557.93,4813969.64,0.147670320,2.073926890,1.583758208,-0.236348101
"San Francisco",Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",2122320.68,3050164.46,0.437183593,3841601.24,4250126.59,0.106342466,1.810094618,1.393408993,-0.230201018
"San Francisco",Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",3083510.38,3755120.04,0.217806843,3612773.02,4186162.17,0.158711645,1.171642892,1.114787843,-0.048525920
Seattle,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",2475127.33,2548959.56,0.029829669,3017913.48,3112252.42,0.031259657,1.219296253,1.220989328,0.001388567
Seattle,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",2462783.85,2535384.57,0.029479128,2957137.40,2953146.51,-0.001349579,1.200729573,1.164772613,-0.029945927
Seattle,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",2264120.61,2202770.40,-0.027096706,2901507.17,3155307.84,0.087472012,1.281516169,1.432427020,0.117759615
Seattle,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",2524052.78,2222748.70,-0.119373130,3062793.83,3243349.96,0.058951448,1.213442862,1.459161785,0.202497316
Seattle,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",2682861.81,2617389.02,-0.024404086,3146859.42,3722364.31,0.182882300,1.172948755,1.422167007,0.212471561
Seattle,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",2389581.48,2236403.51,-0.064102426,3019479.17,3693475.05,0.223215940,1.263601679,1.651524438,0.306997660
Seattle,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",2094549.41,2311822.78,0.103732750,3018715.86,3687109.17,0.221416437,1.441224468,1.594892654,0.106623353
Seattle,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",1937742.25,2039206.48,0.052362088,2898276.66,3555616.85,0.226803810,1.495697717,1.743627673,0.165762074
Seattle,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",1960169.36,1990532.42,0.015490019,2785652.97,3647161.91,0.309266427,1.421128718,1.832254463,0.289295220
Seattle,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",1908733.93,1614998.19,-0.153890354,2979220.74,3265107.23,0.095960157,1.560836056,2.021740489,0.295293302
Seattle,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",1597711.20,1939216.85,0.213746796,2785059.78,3053710.17,0.096461265,1.743155947,1.574713096,-0.096630971
Seattle,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",1470705.00,1843238.60,0.253302736,2767359.70,2650829.76,-0.042108707,1.881655193,1.438137070,-0.235706374
Seattle,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",1990181.64,2054428.87,0.032282094,2661466.02,2700476.05,0.014657347,1.337298047,1.314465587,-0.017073576
"South Carolina",Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",1352544.41,1514217.40,0.119532482,1390741.89,1792522.62,0.288896691,1.028241202,1.183794758,0.151281193
"South Carolina",Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",1617120.82,1815119.87,0.122439244,1479294.23,1820621.93,0.230736856,0.914770382,1.003031238,0.096484164
"South Carolina",Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",1403049.54,1332847.00,-0.050035682,1527345.23,1908084.26,0.249281579,1.088589666,1.431585366,0.315082635
"South Carolina",Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",1536355.22,1486087.36,-0.032718905,1636003.40,2116414.43,0.293649164,1.064860117,1.424152097,0.337407678
"South Carolina",Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",1817168.63,1729824.38,-0.048066123,1727197.83,2332633.11,0.350530362,0.950488470,1.348479728,0.418722869
