Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
Tampa,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",2063754.21,2003635.44,-0.030000000,2714184.13,2445410.46,-0.100000000,1.315168307,1.220486727,-0.070000000
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",3809783.81,3225191.71,-0.150000000,3408560.65,4180114.01,0.230000000,0.894686108,1.296082337,0.450000000
California,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",24262918.53,24994073.75,0.030000000,33246501.68,36929105.12,0.110000000,1.370259791,1.477514450,0.080000000
"Great Lakes",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",15713468.87,17103603.56,0.090000000,20666989.33,21075154.89,0.020000000,1.315240416,1.232205530,-0.060000000
Midsouth,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",15598741.36,15987026.99,0.020000000,19419805.96,20559975.45,0.060000000,1.244959802,1.286041205,0.030000000
Northeast,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",21718626.06,21246477.93,-0.020000000,28878439.89,30596072.54,0.060000000,1.329662374,1.440053859,0.080000000
Plains,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",8411548.93,7626804.27,-0.090000000,9892646.11,10665535.86,0.080000000,1.176079007,1.398427898,0.190000000
"South Central",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",27393269.11,28797592.52,0.050000000,26762758.07,28414048.92,0.060000000,0.976982994,0.986681401,0.010000000
Southeast,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",18154492.99,19517285.76,0.080000000,23004842.04,21752392.34,-0.050000000,1.267170725,1.114519335,-0.120000000
"Total U.S.",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",157163319.00,161182350.10,0.030000000,193991645.70,204915412.50,0.060000000,1.234331566,1.271326621,0.030000000
West,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",25910253.16,25909485.07,0.000000000,32119662.58,34923127.16,0.090000000,1.239650666,1.347889665,0.090000000
Albany,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",489044.10,446848.48,-0.090000000,642423.04,611796.03,-0.050000000,1.313630080,1.369135305,0.040000000
Atlanta,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",2817882.27,3063865.53,0.090000000,3066974.11,3493139.12,0.140000000,1.088396823,1.140108496,0.050000000
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",3789971.19,4080692.24,0.080000000,4989543.77,5765929.29,0.160000000,1.316512322,1.412978228,0.070000000
Boise,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",350004.33,407296.38,0.160000000,521483.59,640313.80,0.230000000,1.489934682,1.572107761,0.060000000
Boston,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",2740293.86,2642144.83,-0.040000000,3984854.09,3970609.78,0.000000000,1.454170353,1.502797930,0.030000000
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",768656.70,694053.41,-0.100000000,882662.30,923301.21,0.050000000,1.148317968,1.330302822,0.160000000
Charlotte,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1117813.94,1222352.89,0.090000000,1533368.96,1694962.95,0.110000000,1.371756878,1.386639623,0.010000000
Chicago,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",2804304.13,3182233.20,0.130000000,4753791.04,4684648.02,-0.010000000,1.695176707,1.472125933,-0.130000000
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1205964.07,1461822.04,0.210000000,1595984.52,1678381.64,0.050000000,1.323409677,1.148143614,-0.130000000
Columbus,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",853281.53,1034832.84,0.210000000,1072620.61,1106611.95,0.030000000,1.257053589,1.069363000,-0.150000000
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",5250966.28,6450840.96,0.230000000,5270026.04,6106817.12,0.160000000,1.003629762,0.946669924,-0.060000000
Denver,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",3622395.87,3488396.71,-0.040000000,4454219.25,4841277.02,0.090000000,1.229633483,1.387822952,0.130000000
Detroit,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1887475.16,2205238.23,0.170000000,2329082.72,2476735.24,0.060000000,1.233967349,1.123114594,-0.090000000
"Grand Rapids",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",870661.43,671206.20,-0.230000000,1045475.94,1023367.85,-0.020000000,1.200783570,1.524669841,0.270000000
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1430401.25,1394326.91,-0.030000000,1567283.09,1658065.58,0.060000000,1.095694715,1.189151244,0.090000000
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1388875.20,1351110.50,-0.030000000,2025076.08,2020817.43,0.000000000,1.458069148,1.495671472,0.030000000
Houston,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",6255567.33,5719377.62,-0.090000000,5239710.91,5143110.85,-0.020000000,0.837607628,0.899243098,0.070000000
Indianapolis,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",845240.40,1070472.90,0.270000000,1045283.04,1179494.25,0.130000000,1.236669520,1.101844101,-0.110000000
Jacksonville,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",832066.97,901249.71,0.080000000,1151880.27,985216.54,-0.140000000,1.384360047,1.093167109,-0.210000000
"Las Vegas",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1472298.79,1278084.38,-0.130000000,1689043.56,1696072.21,0.000000000,1.147215206,1.327042437,0.160000000
"Los Angeles",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",11198144.62,11929631.13,0.070000000,14664624.88,16118456.35,0.100000000,1.309558447,1.351127807,0.030000000
Louisville,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",534684.61,476203.09,-0.110000000,618815.61,609049.08,-0.020000000,1.157346964,1.278969189,0.110000000
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",2789702.27,3071075.80,0.100000000,3798957.23,3445174.12,-0.090000000,1.361778736,1.121813444,-0.180000000
Nashville,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1129883.79,1137902.78,0.010000000,1263559.95,1297711.16,0.030000000,1.118309654,1.140441154,0.020000000
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1227367.34,1307071.12,0.060000000,1436883.41,1353245.93,-0.060000000,1.170703638,1.035326930,-0.120000000
"New York",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",7314552.10,7573283.59,0.040000000,10033717.26,11613191.13,0.160000000,1.371747323,1.533441999,0.120000000
"Northern New England",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",2099118.93,2162110.42,0.030000000,2987181.05,3046522.31,0.020000000,1.423064223,1.409050288,-0.010000000
Orlando,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1823824.22,1890918.62,0.040000000,2444437.76,2038742.78,-0.170000000,1.340281444,1.078175845,-0.200000000
Philadelphia,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",2377257.84,2371523.68,0.000000000,2776052.14,3189904.89,0.150000000,1.167753911,1.345086670,0.150000000
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",4445428.82,5065510.47,0.140000000,4293816.58,5114074.44,0.190000000,0.965894800,1.009587182,0.050000000
Pittsburgh,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",611835.53,556419.21,-0.090000000,837169.37,705528.99,-0.160000000,1.368291524,1.267981007,-0.070000000
Portland,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",2389361.85,2300596.11,-0.040000000,3346496.21,3567786.29,0.070000000,1.400581586,1.550809494,0.110000000
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1603626.18,1644056.58,0.030000000,2082334.96,2160870.75,0.040000000,1.298516441,1.314353032,0.010000000
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1272666.19,1312069.05,0.030000000,1485376.20,1568314.64,0.060000000,1.167137315,1.195298860,0.020000000
Roanoke,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",823685.50,821395.39,0.000000000,932724.15,966644.69,0.040000000,1.132378984,1.176832378,0.040000000
Sacramento,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1988579.17,1880627.21,-0.050000000,2773108.18,3084645.98,0.110000000,1.394517363,1.640221924,0.180000000
"San Diego",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1970546.03,2081588.13,0.060000000,2815245.26,3155642.75,0.120000000,1.428662522,1.515978452,0.060000000
"San Francisco",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",3676070.37,3658560.66,0.000000000,5501531.26,6257073.40,0.140000000,1.496579419,1.710255475,0.140000000
Seattle,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",2235099.84,2191556.71,-0.020000000,3724492.42,4102479.12,0.100000000,1.666365123,1.871947507,0.120000000
"South Carolina",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1846688.73,1793257.63,-0.030000000,2208396.54,2231117.16,0.010000000,1.195868315,1.244169897,0.040000000
Spokane,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",357682.29,352761.57,-0.010000000,535802.67,565953.72,0.060000000,1.497984902,1.604351971,0.070000000
"St. Louis",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",834713.51,838301.41,0.000000000,1135148.00,1100860.88,-0.030000000,1.359925275,1.313204137,-0.030000000
Syracuse,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",369133.29,317078.87,-0.140000000,437394.67,434033.02,-0.010000000,1.184923392,1.368848766,0.160000000
Tampa,Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",1847754.17,2089864.91,0.130000000,2612126.04,2155903.47,-0.170000000,1.413676171,1.031599440,-0.270000000
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",9,"2019-09-08 00:00:00",3349250.59,3258679.31,-0.030000000,3320133.95,3716423.12,0.120000000,0.991306521,1.140469118,0.150000000
California,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",24693086.27,25984034.02,0.050000000,30667262.89,32597456.02,0.060000000,1.241937219,1.254518678,0.010000000
"Great Lakes",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",14892844.59,15969415.10,0.070000000,18363927.26,18866173.85,0.030000000,1.233070496,1.181394167,-0.040000000
Midsouth,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",13705522.11,14413706.76,0.050000000,17237192.27,18808749.25,0.090000000,1.257682278,1.304921042,0.040000000
Northeast,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",18808135.52,19920505.87,0.060000000,25102510.23,27433298.91,0.090000000,1.334662344,1.377138668,0.030000000
Plains,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",7737415.74,7594967.08,-0.020000000,8895805.21,9950358.49,0.120000000,1.149712709,1.310125296,0.140000000
"South Central",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",27706261.81,28347523.65,0.020000000,25193447.15,27314773.32,0.080000000,0.909305172,0.963568235,0.060000000
Southeast,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",19352247.61,21476272.20,0.110000000,21407708.92,23511035.43,0.100000000,1.106213053,1.094744712,-0.010000000
"Total U.S.",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",151489280.00,160716071.20,0.060000000,176762177.10,190741085.00,0.080000000,1.166829607,1.186820233,0.020000000
West,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",24593766.47,27009646.01,0.100000000,29894323.36,32259239.30,0.080000000,1.215524405,1.194359944,-0.020000000
Albany,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",394508.22,498804.69,0.260000000,532122.50,613188.10,0.150000000,1.348824874,1.229315025,-0.090000000
Atlanta,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",2777455.06,2974020.58,0.070000000,2950289.23,3409697.35,0.160000000,1.062227531,1.146494201,0.080000000
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",3371876.76,3706102.36,0.100000000,4739589.41,5318125.87,0.120000000,1.405623558,1.434964648,0.020000000
Boise,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",316039.22,388556.37,0.230000000,436141.14,559012.68,0.280000000,1.380022201,1.438691328,0.040000000
Boston,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",2490341.66,2693290.15,0.080000000,3631577.70,3926592.21,0.080000000,1.458264847,1.457916523,0.000000000
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",702412.74,671454.03,-0.040000000,793176.89,898468.86,0.130000000,1.129217688,1.338094374,0.180000000
Charlotte,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1030513.37,1119307.91,0.090000000,1357301.43,1538137.66,0.130000000,1.317111907,1.374186358,0.040000000
Chicago,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",2792003.52,2910800.72,0.040000000,4026930.69,3746282.81,-0.070000000,1.442308601,1.287028268,-0.110000000
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1156859.43,1393597.22,0.200000000,1402772.82,1558513.08,0.110000000,1.212569811,1.118338253,-0.080000000
Columbus,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",871336.35,968607.75,0.110000000,979793.10,1060005.22,0.080000000,1.124471738,1.094359631,-0.030000000
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",5797035.40,6055036.82,0.040000000,5067550.78,5713021.03,0.130000000,0.874162469,0.943515490,0.080000000
Denver,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",3240410.08,3580940.60,0.110000000,4129422.97,4494684.96,0.090000000,1.274351970,1.255168812,-0.020000000
Detroit,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1813720.80,2014380.16,0.110000000,2088110.55,2353877.56,0.130000000,1.151285551,1.168536906,0.010000000
"Grand Rapids",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",727831.63,671749.62,-0.080000000,961282.43,926068.54,-0.040000000,1.320748358,1.378591833,0.040000000
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1206210.33,1272143.70,0.050000000,1374134.56,1491448.30,0.090000000,1.139216375,1.172389802,0.030000000
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1250646.66,1241953.31,-0.010000000,1766650.41,1835575.94,0.040000000,1.412589556,1.477974997,0.050000000
Houston,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",6454641.56,5940695.47,-0.080000000,5080765.93,5323034.97,0.050000000,0.787149198,0.896028924,0.140000000
Indianapolis,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",775890.21,1031144.80,0.330000000,929282.31,1086767.46,0.170000000,1.197698203,1.053942628,-0.120000000
Jacksonville,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",919547.09,1009228.15,0.100000000,1029103.22,1087981.16,0.060000000,1.119141403,1.078032911,-0.040000000
"Las Vegas",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1192852.10,1476818.19,0.240000000,1509888.93,1635389.58,0.080000000,1.265780502,1.107373671,-0.130000000
"Los Angeles",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",11260496.01,11821722.10,0.050000000,13462653.20,14350319.99,0.070000000,1.195564848,1.213894208,0.020000000
Louisville,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",448407.10,468912.24,0.050000000,539502.13,599472.05,0.110000000,1.203152515,1.278431226,0.060000000
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",3237660.70,3974618.44,0.230000000,3586588.11,4274308.52,0.190000000,1.107771457,1.075400969,-0.030000000
Nashville,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1045687.50,1081010.81,0.030000000,1127603.97,1257214.03,0.110000000,1.078337429,1.162998574,0.080000000
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1152774.14,1308606.98,0.140000000,1302713.95,1299633.29,0.000000000,1.130068679,0.993142563,-0.120000000
"New York",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",6424452.90,6702251.14,0.040000000,9039247.49,10012261.17,0.110000000,1.407006578,1.493865413,0.060000000
"Northern New England",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1692828.52,2201347.14,0.300000000,2304961.40,2719332.95,0.180000000,1.361603596,1.235304010,-0.090000000
Orlando,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",2037927.58,2203443.72,0.080000000,2266593.14,2333904.38,0.030000000,1.112204949,1.059207621,-0.050000000
Philadelphia,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",2055014.57,2221263.29,0.080000000,2535337.61,2823570.48,0.110000000,1.233732182,1.271155244,0.030000000
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",5036123.11,5165120.28,0.030000000,4336226.62,4833537.29,0.110000000,0.861024746,0.935803433,0.090000000
Pittsburgh,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",662031.94,574177.81,-0.130000000,722630.92,703575.18,-0.030000000,1.091534828,1.225361147,0.120000000
Portland,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",2215057.26,2417116.31,0.090000000,3130630.03,3320315.28,0.060000000,1.413340452,1.373667980,-0.030000000
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1396595.40,1419050.86,0.020000000,1780656.31,1858907.54,0.040000000,1.274997977,1.309965409,0.030000000
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1127432.27,1178617.52,0.050000000,1335432.50,1469903.52,0.100000000,1.184490222,1.247142092,0.050000000
Roanoke,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",731706.29,729609.60,0.000000000,829411.53,908628.04,0.100000000,1.133530682,1.245361958,0.100000000
Sacramento,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1946230.84,1930737.28,-0.010000000,2556119.84,2645028.57,0.030000000,1.313369302,1.369957786,0.040000000
"San Diego",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1946085.87,2124675.29,0.090000000,2518478.27,2765577.67,0.100000000,1.294124945,1.301647213,0.010000000
"San Francisco",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",3920804.13,4202258.18,0.070000000,5247666.23,5588538.54,0.060000000,1.338415809,1.329889383,-0.010000000
Seattle,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",2122510.88,2275160.16,0.070000000,3499113.90,3662120.05,0.050000000,1.648572892,1.609609782,-0.020000000
"South Carolina",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",1697284.24,1806035.36,0.060000000,1990019.41,2203596.99,0.110000000,1.172472685,1.220129483,0.040000000
Spokane,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",319368.31,360124.52,0.130000000,470295.99,504164.70,0.070000000,1.472581891,1.399973265,-0.050000000
"St. Louis",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",758592.31,760804.42,0.000000000,1014709.95,1030261.54,0.020000000,1.337622247,1.354173968,0.010000000
Syracuse,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",321499.31,326899.79,0.020000000,375729.66,434661.03,0.160000000,1.168679522,1.329646097,0.140000000
Tampa,Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",2166497.07,2485915.01,0.150000000,2411736.75,2538373.09,0.050000000,1.113196405,1.021102121,-0.080000000
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",10,"2019-10-06 00:00:00",2965186.48,3319862.58,0.120000000,3079366.47,3407950.18,0.110000000,1.038506850,1.026533508,-0.010000000
California,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",24339814.09,26118969.14,0.070000000,28590707.05,30063932.61,0.050000000,1.174647717,1.151038253,-0.020000000
"Great Lakes",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",15127000.74,15465410.49,0.020000000,16822715.43,16888302.57,0.000000000,1.112098540,1.092004805,-0.020000000
Midsouth,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",14145589.30,14079125.76,0.000000000,16118024.15,16448611.24,0.020000000,1.139438153,1.168297771,0.030000000
Northeast,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",19558669.33,19858170.78,0.020000000,25587829.82,26055612.81,0.020000000,1.308260260,1.312085242,0.000000000
Plains,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",8186325.26,8132907.49,-0.010000000,8547230.71,8689708.61,0.020000000,1.044086380,1.068462739,0.020000000
"South Central",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",27289127.42,27931176.95,0.020000000,22928082.99,24087978.49,0.050000000,0.840191137,0.862404708,0.030000000
Southeast,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",20438595.64,21597140.54,0.060000000,19919158.77,21209375.43,0.060000000,0.974585491,0.982045535,0.010000000
"Total U.S.",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",154572095.50,160016655.80,0.040000000,166670296.70,173097908.00,0.040000000,1.078268986,1.081749316,0.000000000
West,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",25486973.72,26833754.56,0.050000000,28156547.74,29654386.13,0.050000000,1.104742683,1.105115054,0.000000000
Albany,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",389242.22,431796.52,0.110000000,512395.95,542892.59,0.060000000,1.316393556,1.257288016,-0.040000000
Atlanta,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",2728867.51,2943397.57,0.080000000,2608739.87,2953277.38,0.130000000,0.955978940,1.003356601,0.050000000
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",3378869.10,3509261.54,0.040000000,4562693.80,4701378.42,0.030000000,1.350361220,1.339705909,-0.010000000
Boise,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",343709.50,401999.34,0.170000000,432556.44,504525.14,0.170000000,1.258494281,1.255039722,0.000000000
Boston,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",2433185.00,2517740.80,0.030000000,3475468.38,3478603.42,0.000000000,1.428361748,1.381636831,-0.030000000
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",689444.17,622360.59,-0.100000000,790152.94,789164.72,0.000000000,1.146072408,1.268018465,0.110000000
Charlotte,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",1100625.52,1084931.66,-0.010000000,1226488.70,1328890.15,0.080000000,1.114356044,1.224860698,0.100000000
Chicago,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",2915717.81,2846478.33,-0.020000000,3817579.92,3611263.53,-0.050000000,1.309310492,1.268677682,-0.030000000
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",1271189.78,1330061.36,0.050000000,1151949.37,1224401.66,0.060000000,0.906197791,0.920560282,0.020000000
Columbus,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",890902.36,948337.58,0.060000000,867213.64,882106.97,0.020000000,0.973410420,0.930161357,-0.040000000
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",6300192.88,6061377.74,-0.040000000,4578982.67,4927934.24,0.080000000,0.726800394,0.813005632,0.120000000
Denver,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",3591897.08,3451088.79,-0.040000000,3865029.03,3921007.93,0.010000000,1.076041140,1.136165474,0.060000000
Detroit,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",1966981.87,1958468.37,0.000000000,1971845.47,2131108.84,0.080000000,1.002472621,1.088150757,0.090000000
"Grand Rapids",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",595494.71,624493.29,0.050000000,865376.04,911164.16,0.050000000,1.453205252,1.459045557,0.000000000
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",1177260.54,1321893.99,0.120000000,1342423.20,1412578.29,0.050000000,1.140294059,1.068601795,-0.060000000
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",1250949.62,1346362.87,0.080000000,1820802.10,1850149.12,0.020000000,1.455535915,1.374183113,-0.060000000
Houston,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",5775993.79,5998810.88,0.040000000,4666258.26,4804655.16,0.030000000,0.807871066,0.800934595,-0.010000000
Indianapolis,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",764555.77,979203.90,0.280000000,834976.27,939931.57,0.130000000,1.092106427,0.959893614,-0.120000000
Jacksonville,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",964827.94,999514.21,0.040000000,932385.40,981356.45,0.050000000,0.966374792,0.981833415,0.020000000
"Las Vegas",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",1149320.13,1360012.32,0.180000000,1392153.75,1449219.17,0.040000000,1.211284579,1.065592678,-0.120000000
"Los Angeles",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",11540132.36,12599433.26,0.090000000,12165563.05,13541324.40,0.110000000,1.054196145,1.074756628,0.020000000
Louisville,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",455951.14,474461.38,0.040000000,490074.59,494491.66,0.010000000,1.074840146,1.042216882,-0.030000000
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",3810076.09,4124209.15,0.080000000,3632640.05,4059415.10,0.120000000,0.953429791,0.984289339,0.030000000
Nashville,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",1032464.11,1059056.02,0.030000000,1008660.43,1049636.34,0.040000000,0.976944787,0.991105589,0.010000000
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",1151638.61,1274599.10,0.110000000,1265316.03,1195463.37,-0.060000000,1.098709282,0.937913239,-0.150000000
